timestamp,cpuUsage,cpuTemperature,cpuCoreMaxTemperature,cpuPackagePower,cpuAverageClock,gpuUsage,gpuTemperature,gpuMemoryLoad,ramUsage,networkConnections,processCount
2026-07-01 15:42:52.877410000,35.7,72,72,27.5,2421.28,0,62.2,0,70.14,178,315
2026-07-01 15:42:54.912258700,36.8,74,74,22.6,2421.12,0,62.1,0,70.27,173,315
2026-07-01 15:42:56.952759900,32.4,73,72,27.1,2421.13,0,61.9,0,70.14,173,315
2026-07-01 15:42:58.989876600,31.8,73,74,24.7,2421.07,0,61.9,0,70.23,172,315
2026-07-01 15:43:01.035448700,35.2,68,66,21.0,2420.65,0,61.6,0,70.1,173,315
2026-07-01 15:43:03.072970700,30.0,73,74,26.5,2420.48,0,61.7,0,69.86,172,315
2026-07-01 15:43:05.108590300,33.3,68,69,19.4,2420.06,0,61.7,0,69.97,188,315
2026-07-01 15:43:07.161015700,28.9,74,69,22.7,2419.9,0,61.7,0,70.26,170,315
2026-07-01 15:43:09.190987900,31.5,73,69,25.2,2419.62,0,61.5,0,70.13,170,315
2026-07-01 15:43:11.233546800,31.2,71,68,22.1,2419.43,0,61.6,0,69.9,170,315
2026-07-01 15:43:13.287796800,33.1,74,74,22.8,2419.39,0,61.8,0,70.04,170,315
2026-07-01 15:43:15.336978500,31.3,68,68,19.2,2419.11,0,61.5,0,70.27,170,315
2026-07-01 15:43:17.379067600,33.6,73,68,20.5,2418.82,0,61.6,0,69.96,170,315
2026-07-01 15:43:19.427467000,30.1,71,68,26.3,2418.79,0,62.0,0,70.35,178,317
2026-07-01 15:43:21.469285700,32.3,72,68,20.3,2418.44,0,61.7,0,70.55,176,316
2026-07-01 15:43:23.518561600,29.2,68,66,18.5,2417.87,0,61.6,0,70.44,176,316
2026-07-01 15:43:25.586402500,31.6,69,65,21.3,2417.51,0,61.6,0,70.56,175,317
2026-07-01 15:43:27.671732500,33.8,68,66,26.5,2417.01,0,61.9,0,70.59,175,316
2026-07-01 15:43:29.721361600,32.0,71,68,24.9,2416.73,0,62.0,0,70.54,175,316
2026-07-01 15:43:31.754961100,32.2,73,68,24.7,2416.44,0,62.0,0,70.57,175,316
2026-07-01 15:43:33.801808300,30.2,73,71,24.0,2416.05,0,61.6,0,70.52,175,316
2026-07-01 15:43:35.843986500,31.6,71,64,18.4,2415.48,0,62.1,0,70.45,173,316
2026-07-01 15:43:37.891491400,29.0,76,76,26.0,2415.46,0,62.0,0,70.59,168,316
2026-07-01 15:43:39.950116800,27.0,73,74,23.3,2415.31,0,62.0,0,70.49,166,316
2026-07-01 15:43:41.999417100,28.9,72,74,23.8,2414.84,0,62.2,0,70.23,166,316
2026-07-01 15:43:44.037625900,31.8,72,69,24.1,2414.45,0,62.2,0,70.39,167,316
2026-07-01 15:43:46.103664100,34.5,69,65,18.8,2413.93,0,61.8,0,70.38,167,316
2026-07-01 15:43:48.158478700,30.9,72,71,24.3,2413.68,0,62.1,0,70.44,165,316
2026-07-01 15:43:50.194769500,28.1,72,68,25.3,2413.27,0,61.9,0,69.93,165,315
2026-07-01 15:43:52.233175400,33.9,68,65,17.5,2412.77,0,62.3,0,70.08,165,315
2026-07-01 15:43:54.279477600,30.3,72,66,24.0,2412.36,0,62.0,0,70.29,165,315
2026-07-01 15:43:56.314233100,29.8,73,67,25.0,2412.17,0,62.1,0,70.29,165,315
2026-07-01 15:43:58.351837600,29.8,68,65,18.4,2411.73,0,62.5,0,70.09,165,315
2026-07-01 15:44:00.406736400,31.5,69,65,17.6,2411.36,0,62.5,0,70.42,165,315
2026-07-01 15:44:02.443829400,29.7,71,65,18.7,2410.94,0,62.4,0,70.19,165,315
2026-07-01 15:44:04.479030100,31.8,70,65,23.8,2410.48,0,62.1,0,70.17,165,315
2026-07-01 15:44:06.516893500,30.6,73,72,21.9,2410.19,0,62.2,0,69.9,168,315
2026-07-01 15:44:08.567595700,31.6,73,73,25.1,2409.89,0,62.1,0,70.3,168,315
2026-07-01 15:44:10.595491000,32.0,68,67,22.3,2409.46,0,62.3,0,70.17,168,315
2026-07-01 15:44:12.643716000,28.9,71,66,23.2,2409.02,0,62.3,0,70.12,165,315
2026-07-01 15:44:14.685242000,34.8,73,68,26.3,2408.83,0,62.5,0,70.38,170,315
2026-07-01 15:44:16.720802200,30.8,73,68,28.6,2408.72,0,62.8,0,70.26,169,315
2026-07-01 15:44:18.762019600,31.3,73,68,22.8,2408.58,0,62.8,0,70.11,169,315
2026-07-01 15:44:20.815556100,26.0,76,76,25.5,2408.45,0,62.8,0,70.28,169,315
2026-07-01 15:44:22.848741800,32.3,72,69,21.9,2407.91,0,62.5,0,70.02,169,315
2026-07-01 15:44:24.884159800,33.5,74,74,24.1,2407.68,0,62.9,0,70.37,169,315
2026-07-01 15:44:26.924712700,27.9,72,65,18.9,2407.24,0,62.3,0,69.98,169,315
2026-07-01 15:44:28.968564200,29.4,73,66,25.8,2407.04,0,62.8,0,70.28,169,315
2026-07-01 15:44:31.007606900,29.6,71,67,24.0,2406.65,0,62.8,0,70.32,169,315
2026-07-01 15:44:33.061014600,28.7,74,72,27.6,2406.46,0,62.6,0,70.16,169,315
2026-07-01 15:44:35.101819600,28.2,73,72,20.8,2406.16,0,62.5,0,69.95,169,315
2026-07-01 15:44:37.137458500,29.0,73,67,18.6,2405.94,0,62.5,0,70.19,169,315
2026-07-01 15:44:39.183595200,33.7,70,65,21.1,2405.81,0,62.6,0,70.12,169,315
2026-07-01 15:44:41.233870100,31.2,74,69,21.7,2405.42,0,62.6,0,70.29,169,315
2026-07-01 15:44:43.273050500,35.6,74,74,26.1,2405.33,0,62.8,0,70.12,167,315
2026-07-01 15:44:45.316623600,32.5,70,65,25.9,2404.97,0,63.2,0,70.5,183,315
2026-07-01 15:44:47.370988400,29.9,73,74,26.5,2404.56,0,62.8,0,69.89,165,315
2026-07-01 15:44:49.412754400,31.9,68,66,21.2,2404.09,0,62.7,0,70.41,168,315
2026-07-01 15:44:51.456170300,30.1,73,66,22.2,2403.61,0,62.6,0,70.26,165,315
2026-07-01 15:44:53.506293800,33.7,68,66,22.7,2403.41,0,62.7,0,70.26,165,315
2026-07-01 15:44:55.541571400,32.2,73,69,23.3,2403.13,0,63.2,0,70.27,166,315
2026-07-01 15:44:57.577459600,37.4,74,71,26.5,2402.61,0,63.2,0,70.23,172,315
2026-07-01 15:44:59.619873200,36.5,74,68,25.3,2402.59,0,63.3,0,70.11,174,315
2026-07-01 15:45:01.660401000,34.7,70,66,18.7,2402.15,0,62.8,0,70.21,174,315
2026-07-01 15:45:03.696147600,28.3,73,73,26.4,2402.13,0,63.2,0,70.24,171,315
2026-07-01 15:45:05.731158500,26.2,74,74,23.7,2402.03,0,63.1,0,70.2,171,315
2026-07-01 15:45:07.780432400,26.1,73,72,23.5,2401.88,0,63.0,0,70.05,168,315
2026-07-01 15:45:09.818844700,32.7,72,68,20.8,2401.74,0,62.5,0,70.23,165,315
2026-07-01 15:45:11.855955600,30.6,73,70,28.9,2401.56,0,63.1,0,70.21,163,315
2026-07-01 15:45:13.892160400,31.3,73,71,24.9,2401.44,0,62.6,0,70.05,161,315
2026-07-01 15:45:15.940373900,31.1,71,66,22.7,2400.91,0,62.6,0,69.92,161,315
2026-07-01 15:45:17.977125700,32.7,73,66,23.8,2400.62,0,62.6,0,70.11,161,315
2026-07-01 15:45:20.010697500,32.2,73,68,25.8,2400.6,0,62.5,0,70.09,161,315
2026-07-01 15:45:22.048911600,32.8,73,68,25.8,2400.36,0,62.6,0,70.39,160,315
2026-07-01 15:45:24.094238800,20.1,73,65,18.9,2400.33,0,62.7,0,69.98,163,315
2026-07-01 15:45:26.138213700,22.8,71,64,14.5,2399.98,0,62.2,0,70.26,160,315
2026-07-01 15:45:28.177028300,19.8,73,65,18.1,2399.67,0,62.2,0,69.93,160,317
2026-07-01 15:45:30.231371400,26.4,68,64,18.7,2399.45,0,62.5,0,70.28,160,316
2026-07-01 15:45:32.276775400,25.2,73,65,18.4,2399.43,0,62.4,0,70.25,160,317
2026-07-01 15:45:34.320092800,20.6,71,64,14.8,2398.98,0,61.9,0,70.15,160,316
2026-07-01 15:45:36.364126300,20.2,72,65,18.7,2398.73,0,61.8,0,70.14,160,316
2026-07-01 15:45:38.415151800,22.5,73,65,19.3,2398.39,0,61.8,0,70.54,160,316
2026-07-01 15:45:40.465010500,22.7,68,65,18.6,2397.86,0,62.1,0,70.45,160,316
2026-07-01 15:45:42.517821700,22.7,72,66,18.2,2397.57,0,61.7,0,70.37,160,316
2026-07-01 15:45:44.574000600,24.5,72,66,19.2,2397.58,0,61.9,0,70.14,160,316
2026-07-01 15:45:46.633720100,26.8,72,66,18.8,2397.33,0,61.9,0,70.12,160,316
2026-07-01 15:45:48.682505600,29.3,71,64,15.1,2396.8,0,61.3,0,70.41,160,316
2026-07-01 15:45:50.726057600,26.8,71,65,19.7,2396.67,0,61.7,0,70.3,160,316
2026-07-01 15:45:52.760435200,23.6,72,65,17.6,2396.51,0,61.8,0,70.66,160,316
2026-07-01 15:45:54.797929200,25.8,71,66,19.7,2396.37,0,61.5,0,70.55,160,316
2026-07-01 15:45:56.835826700,24.7,72,64,16.9,2395.97,0,61.1,0,70.45,171,316
2026-07-01 15:45:58.872647700,28.5,69,63,16.7,2395.55,0,61.1,0,70.77,176,316
2026-07-01 15:46:00.914727200,32.6,71,66,18.1,2395.18,0,61.1,0,70.82,188,316
2026-07-01 15:46:02.958213500,30.1,68,64,16.6,2394.81,0,61.4,0,70.69,196,316
2026-07-01 15:46:05.000097200,30.5,68,64,14.0,2394.23,0,61.5,0,70.94,199,317
2026-07-01 15:46:07.039797000,27.3,71,64,16.4,2393.71,0,60.9,0,70.63,200,317
2026-07-01 15:46:09.092173200,25.3,72,64,18.6,2393.64,0,61.4,0,70.73,192,317
2026-07-01 15:46:11.132484500,28.2,71,65,18.1,2393.39,0,61.2,0,71.04,187,317
2026-07-01 15:46:13.166191800,28.1,72,66,18.9,2393.15,0,61.6,0,70.92,183,317
2026-07-01 15:46:15.212469100,22.5,71,66,18.4,2393.04,0,61.4,0,70.99,182,318
2026-07-01 15:46:17.252220800,28.3,71,65,19.5,2392.68,0,61.6,0,71.05,181,318
2026-07-01 15:46:19.292125600,27.7,71,65,19.1,2392.5,0,61.2,0,70.92,206,318
2026-07-01 15:46:21.340101100,27.5,72,65,17.8,2392.14,0,61.3,0,71.0,222,318
2026-07-01 15:46:23.385437600,25.3,72,65,18.3,2392.01,0,61.7,0,70.77,204,320
2026-07-01 15:46:25.450549100,28.0,71,63,15.2,2391.44,0,61.2,0,70.78,198,318
2026-07-01 15:46:27.493848500,24.8,72,65,19.1,2391.06,0,61.3,0,70.83,206,318
2026-07-01 15:46:29.541951200,25.3,72,66,14.7,2390.55,0,61.2,0,71.08,205,318
2026-07-01 15:46:31.595893800,28.4,68,63,15.5,2390.01,0,61.1,0,70.86,179,318
2026-07-01 15:46:33.668427400,24.6,71,66,17.9,2389.64,0,61.2,0,71.26,172,319
2026-07-01 15:46:35.726715700,23.4,73,66,17.1,2389.29,0,61.2,0,70.52,172,318
2026-07-01 15:46:37.775016800,31.2,72,65,17.9,2389.13,0,61.3,0,71.02,172,318
2026-07-01 15:46:39.819846900,28.4,68,65,19.1,2388.6,0,61.9,0,70.88,189,318
2026-07-01 15:46:41.870840800,32.5,68,64,17.7,2388.1,0,61.5,0,70.73,163,318
2026-07-01 15:46:43.911772600,25.0,68,64,15.6,2387.71,0,61.1,0,70.85,165,320
2026-07-01 15:46:45.978440300,30.4,72,65,20.1,2387.55,0,61.6,0,70.61,193,318
2026-07-01 15:46:48.025272300,24.4,71,66,19.5,2387.41,0,61.6,0,70.59,213,318
2026-07-01 15:46:50.075942300,26.3,72,65,14.8,2387.21,0,61.2,0,70.99,167,318
2026-07-01 15:46:52.132380600,28.2,66,63,16.5,2386.84,0,61.2,0,70.87,187,318
2026-07-01 15:46:54.184867900,27.2,71,65,15.9,2386.36,0,61.7,0,70.83,189,318
2026-07-01 15:46:56.241646700,28.5,71,65,17.7,2386.26,0,61.5,0,70.89,179,318
2026-07-01 15:46:58.284818200,27.8,71,66,20.1,2386.0,0,61.7,0,70.71,165,318
2026-07-01 15:47:00.320751200,25.1,71,65,20.2,2385.68,0,61.7,0,70.71,181,317
2026-07-01 15:47:02.361905200,26.3,72,65,18.2,2385.28,0,61.9,0,71.08,162,317
2026-07-01 15:47:04.400205300,25.5,71,66,19.7,2385.0,0,61.7,0,70.62,182,317
2026-07-01 15:47:06.438589700,29.4,68,64,13.9,2384.44,0,61.3,0,70.51,168,317
2026-07-01 15:47:08.480707000,25.4,72,66,18.9,2384.33,0,61.7,0,70.58,165,317
2026-07-01 15:47:10.521587200,26.3,71,66,18.6,2383.98,0,61.7,0,70.65,163,317
2026-07-01 15:47:12.571380100,30.8,71,65,14.8,2383.4,0,61.2,0,70.99,163,317
2026-07-01 15:47:14.621818300,24.1,72,66,18.9,2383.01,0,61.7,0,70.91,164,317
2026-07-01 15:47:16.667361500,28.7,72,65,19.1,2382.83,0,61.6,0,70.64,184,317
2026-07-01 15:47:18.705577800,25.2,68,64,13.2,2382.29,0,61.1,0,70.87,189,317
2026-07-01 15:47:20.743075000,29.0,72,66,21.4,2381.96,0,61.6,0,70.76,188,317
2026-07-01 15:47:22.786643000,28.4,71,66,18.7,2381.83,0,61.6,0,71.0,194,317
2026-07-01 15:47:24.824424700,27.3,71,67,19.4,2381.79,0,61.6,0,70.7,213,317
2026-07-01 15:47:26.870405300,26.2,72,65,19.2,2381.4,0,61.4,0,71.03,225,317
2026-07-01 15:47:28.914230200,30.2,72,65,16.5,2381.18,0,61.2,0,70.88,229,317
2026-07-01 15:47:30.977579800,32.3,69,64,23.3,2380.78,0,61.8,0,71.1,189,317
2026-07-01 15:47:33.025888300,30.5,71,66,20.0,2380.39,0,61.8,0,70.95,169,317
2026-07-01 15:47:35.086235200,26.0,67,64,16.2,2379.87,0,61.3,0,70.83,183,316
2026-07-01 15:47:37.126016200,30.0,71,65,20.2,2379.55,0,61.3,0,70.72,183,316
2026-07-01 15:47:39.167242300,26.0,72,66,19.2,2379.11,0,61.3,0,70.91,175,316
2026-07-01 15:47:41.217024800,31.4,72,66,20.7,2378.6,0,61.3,0,71.45,188,317
2026-07-01 15:47:43.263749000,26.9,68,63,17.0,2378.13,0,61.4,0,71.25,193,318
2026-07-01 15:47:45.303254900,32.0,72,66,19.0,2377.74,0,61.8,0,71.03,193,317
2026-07-01 15:47:47.349485800,25.7,72,65,18.4,2377.54,0,61.8,0,71.06,193,317
2026-07-01 15:47:49.397661000,33.8,68,63,14.8,2377.1,0,61.2,0,71.3,186,317
2026-07-01 15:47:51.453905000,27.3,72,65,19.9,2376.85,0,61.8,0,71.2,191,317
2026-07-01 15:47:53.501172800,25.3,69,63,15.2,2376.3,0,61.3,0,71.34,191,317
2026-07-01 15:47:55.560404900,27.0,69,63,16.3,2375.75,0,61.3,0,71.18,178,317
2026-07-01 15:47:57.601663900,28.0,68,64,15.1,2375.25,0,61.6,0,71.26,168,318
2026-07-01 15:47:59.643916700,30.3,68,63,15.3,2374.79,0,61.8,0,71.06,169,317
2026-07-01 15:48:01.691606100,30.5,68,63,16.3,2374.29,0,61.8,0,71.36,214,317
2026-07-01 15:48:03.737672900,26.4,71,64,18.4,2374.2,0,61.7,0,71.12,201,317
2026-07-01 15:48:05.780143700,33.5,72,66,20.3,2373.98,0,61.8,0,71.34,177,317
2026-07-01 15:48:07.827004900,26.1,71,65,20.2,2373.45,0,61.8,0,70.93,177,317
2026-07-01 15:48:09.867509600,28.0,68,63,14.1,2372.91,0,61.2,0,70.55,175,317
2026-07-01 15:48:11.909362500,22.9,71,65,19.3,2372.74,0,61.7,0,70.55,168,316
2026-07-01 15:48:13.949318500,22.1,72,64,17.6,2372.64,0,61.3,0,70.61,168,318
2026-07-01 15:48:16.011047800,18.5,71,64,14.6,2372.16,0,61.2,0,70.1,168,316
2026-07-01 15:48:18.064319900,23.4,66,63,13.3,2371.62,0,61.7,0,70.53,179,316
2026-07-01 15:48:20.108359700,24.7,72,65,16.2,2371.26,0,61.2,0,70.19,174,316
2026-07-01 15:48:22.156648700,22.6,72,65,17.2,2371.09,0,61.4,0,70.31,172,316
2026-07-01 15:48:24.190283200,26.8,71,63,14.5,2370.6,0,61.2,0,70.57,180,316
2026-07-01 15:48:26.224792600,20.6,71,62,14.9,2370.09,0,61.1,0,70.27,176,316
2026-07-01 15:48:28.287689100,21.5,71,64,15.7,2369.84,0,61.1,0,70.61,185,316
2026-07-01 15:48:30.341414800,21.3,68,63,18.2,2369.36,0,61.6,0,70.68,176,316
2026-07-01 15:48:32.396737400,28.7,69,61,13.7,2368.83,0,61.7,0,70.41,168,316
2026-07-01 15:48:34.450627100,20.8,69,63,15.6,2368.36,0,61.2,0,70.62,166,316
2026-07-01 15:48:36.486325300,26.1,69,63,15.6,2367.84,0,61.6,0,70.19,166,316
2026-07-01 15:48:38.545436000,19.7,71,63,16.4,2367.64,0,61.7,0,70.31,184,316
2026-07-01 15:48:40.592286700,18.9,71,65,18.2,2367.48,0,61.7,0,70.57,170,316
2026-07-01 15:48:42.650897600,18.2,71,65,18.4,2367.22,0,61.7,0,70.57,170,316
2026-07-01 15:48:44.703180000,20.6,71,64,17.8,2366.9,0,61.7,0,70.3,170,316
2026-07-01 15:48:46.742062000,22.5,67,63,13.6,2366.41,0,61.1,0,70.5,169,316
2026-07-01 15:48:48.797699100,21.6,71,62,14.9,2366.0,0,61.1,0,70.23,168,316
2026-07-01 15:48:50.841496400,19.9,71,64,19.0,2365.81,0,61.6,0,70.5,169,316
2026-07-01 15:48:52.874195700,18.4,71,65,18.3,2365.56,0,61.6,0,70.56,169,316
2026-07-01 15:48:54.927062700,23.5,72,63,18.0,2365.45,0,61.2,0,70.5,169,316
2026-07-01 15:48:56.962164200,24.8,68,63,14.5,2364.93,0,61.2,0,70.27,169,316
2026-07-01 15:48:59.009378100,24.1,69,63,15.1,2364.38,0,61.1,0,70.63,169,316
2026-07-01 15:49:01.075312200,25.0,66,63,14.2,2363.86,0,61.1,0,70.54,169,318
2026-07-01 15:49:03.116202900,26.8,68,63,16.2,2363.33,0,61.6,0,70.81,169,316
2026-07-01 15:49:05.159496800,29.6,71,63,17.0,2362.83,0,61.2,0,70.34,169,316
2026-07-01 15:49:07.207507300,26.3,68,62,13.9,2362.31,0,61.6,0,70.53,168,316
2026-07-01 15:49:09.261488500,21.0,68,62,15.4,2361.93,0,61.2,0,70.25,168,316
2026-07-01 15:49:11.303984700,20.1,71,63,16.0,2361.69,0,61.1,0,70.49,166,316
2026-07-01 15:49:13.345349800,23.5,71,66,17.9,2361.62,0,61.5,0,70.2,170,316
2026-07-01 15:49:15.390140200,24.6,71,64,17.7,2361.45,0,61.5,0,70.32,170,317
2026-07-01 15:49:17.429242100,31.9,72,66,21.9,2361.31,0,61.2,0,70.65,171,316
2026-07-01 15:49:19.470939900,32.2,72,68,20.0,2360.85,0,61.2,0,70.64,171,316
2026-07-01 15:49:21.517181400,18.7,72,64,15.1,2360.49,0,61.3,0,70.66,171,316
2026-07-01 15:49:23.562161900,29.2,76,76,18.0,2360.39,0,61.2,0,70.78,171,316
2026-07-01 15:49:25.616923400,37.6,76,78,38.4,2360.16,0,61.6,0,70.7,174,316
2026-07-01 15:49:27.668081900,39.6,78,77,36.3,2360.23,0,61.8,0,70.84,174,316
2026-07-01 15:49:29.704363100,71.2,92,92,64.6,2360.54,0,62.1,0,71.14,174,316
2026-07-01 15:49:31.753144600,67.8,89,89,59.3,2360.78,0,62.6,0,71.29,174,316
2026-07-01 15:49:33.868534300,60.2,91,92,52.8,2360.67,0,62.8,0,71.44,173,316
2026-07-01 15:49:35.912479600,47.8,82,82,39.9,2360.39,0,62.8,0,71.44,173,316
2026-07-01 15:49:37.946939800,22.4,73,76,26.3,2360.18,0,63.5,0,71.42,173,316
2026-07-01 15:49:39.985318800,21.2,74,70,24.3,2360.06,0,63.3,0,71.29,173,316
2026-07-01 15:49:42.038785000,57.6,82,84,48.9,2360.01,0,63.1,0,71.55,174,318
2026-07-01 15:49:44.106402300,41.0,76,77,34.5,2359.89,0,63.3,0,71.86,173,318
2026-07-01 15:49:46.144937800,35.4,79,79,32.0,2359.77,0,63.5,0,72.13,176,318
2026-07-01 15:49:48.185756400,33.1,73,74,26.4,2359.48,0,63.3,0,71.99,170,318
2026-07-01 15:49:50.226506700,29.1,76,76,28.2,2359.43,0,63.8,0,72.31,176,318
2026-07-01 15:49:52.263295700,30.4,73,72,21.2,2359.19,0,63.3,0,71.76,177,318
2026-07-01 15:49:54.297751900,26.6,73,68,19.0,2358.68,0,63.8,0,72.2,176,318
2026-07-01 15:49:56.332409600,27.7,73,68,20.5,2358.42,0,63.6,0,71.77,175,318
2026-07-01 15:49:58.376726500,21.6,73,68,18.3,2358.19,0,63.2,0,71.89,173,318
2026-07-01 15:50:00.415675000,20.2,73,69,18.7,2357.88,0,63.7,0,71.73,173,318
2026-07-01 15:50:02.456627400,20.8,73,68,19.5,2357.71,0,63.3,0,71.85,173,318
2026-07-01 15:50:04.499400700,24.0,73,68,17.6,2357.61,0,63.2,0,71.75,172,318
2026-07-01 15:50:06.540529600,23.2,71,65,13.6,2357.1,0,62.8,0,71.76,175,318
2026-07-01 15:50:08.581853200,20.8,73,66,18.9,2356.68,0,63.2,0,71.6,175,318
2026-07-01 15:50:10.616181700,25.2,73,68,20.8,2356.53,0,63.1,0,71.91,177,318
2026-07-01 15:50:12.657445000,18.5,73,66,18.8,2356.24,0,63.0,0,71.61,174,318
2026-07-01 15:50:14.700219700,23.5,73,66,17.7,2355.97,0,62.8,0,72.08,180,318
2026-07-01 15:50:16.735387700,21.0,73,66,15.8,2355.57,0,62.6,0,72.43,180,318
2026-07-01 15:50:18.788805600,23.1,73,66,17.5,2355.16,0,62.6,0,71.63,180,318
2026-07-01 15:50:20.834263200,22.4,73,66,19.4,2354.69,0,62.6,0,72.19,180,318
2026-07-01 15:50:22.886473600,22.1,73,66,17.1,2354.52,0,62.6,0,71.73,180,318
2026-07-01 15:50:24.927200200,22.7,73,68,16.0,2354.39,0,62.6,0,71.85,178,318
2026-07-01 15:50:26.966618000,20.9,73,68,15.4,2354.02,0,62.4,0,71.68,177,318
2026-07-01 15:50:29.012115900,24.4,72,68,16.6,2353.98,0,62.5,0,71.96,177,318
2026-07-01 15:50:31.058127300,24.6,73,66,18.6,2353.68,0,62.6,0,71.64,177,318
2026-07-01 15:50:33.092622200,21.8,73,67,14.4,2353.35,0,62.3,0,71.99,177,318
2026-07-01 15:50:35.152821200,24.4,72,66,15.4,2352.93,0,62.2,0,71.53,177,318
2026-07-01 15:50:37.215274300,23.9,71,64,18.5,2352.52,0,62.3,0,71.52,182,323
2026-07-01 15:50:39.277241100,24.1,71,66,24.6,2352.14,0,62.7,0,71.66,181,318
2026-07-01 15:50:41.321393500,24.9,71,65,19.2,2351.69,0,62.6,0,71.69,183,318
2026-07-01 15:50:43.376793700,23.9,70,65,20.9,2351.48,0,62.2,0,71.3,185,318
2026-07-01 15:50:45.415116500,19.6,73,66,18.6,2351.22,0,62.8,0,71.81,185,318
2026-07-01 15:50:47.468700700,24.2,72,66,18.8,2350.71,0,62.6,0,71.5,185,318
2026-07-01 15:50:49.506661300,22.0,72,66,17.2,2350.56,0,62.7,0,71.71,185,318
2026-07-01 15:50:51.556876800,17.8,72,65,18.5,2350.37,0,62.5,0,71.91,185,318
2026-07-01 15:50:53.597600900,19.0,73,66,19.3,2350.24,0,62.5,0,71.72,185,318
2026-07-01 15:50:55.641880000,24.9,72,66,19.4,2349.93,0,62.5,0,71.97,185,318
2026-07-01 15:50:57.688353800,21.6,72,65,18.2,2349.79,0,62.5,0,71.93,185,317
2026-07-01 15:50:59.734666800,20.0,70,64,14.2,2349.3,0,62.1,0,71.9,185,317
2026-07-01 15:51:01.770845800,25.4,71,66,20.2,2349.1,0,62.5,0,71.77,185,317
2026-07-01 15:51:03.806490400,23.6,73,66,19.1,2348.83,0,62.5,0,71.88,185,317
2026-07-01 15:51:05.849561400,20.6,71,67,18.9,2348.63,0,62.4,0,72.05,185,317
2026-07-01 15:51:07.890930100,19.5,72,68,18.4,2348.46,0,62.4,0,72.23,185,317
2026-07-01 15:51:09.926815100,31.2,70,69,18.8,2348.24,0,62.4,0,72.3,184,317
2026-07-01 15:51:11.964647700,28.8,72,66,17.8,2347.89,0,62.1,0,71.99,184,317
2026-07-01 15:51:14.007689700,23.1,72,66,18.8,2347.74,0,62.5,0,72.24,184,317
2026-07-01 15:51:16.046995000,21.7,72,68,17.6,2347.49,0,62.3,0,71.98,184,317
2026-07-01 15:51:18.082600800,26.1,71,65,15.9,2347.07,0,62.0,0,72.25,184,318
2026-07-01 15:51:20.137688200,23.2,68,65,17.4,2346.54,0,62.1,0,72.23,183,317
2026-07-01 15:51:22.178855600,27.6,71,64,13.9,2346.02,0,62.3,0,72.31,183,317
2026-07-01 15:51:24.224889900,20.9,71,65,15.8,2345.5,0,61.9,0,72.1,183,317
2026-07-01 15:51:26.259906700,23.6,69,66,15.6,2345.03,0,62.0,0,72.11,183,317
2026-07-01 15:51:28.301443100,25.7,71,65,14.6,2344.51,0,61.9,0,72.12,183,316
2026-07-01 15:51:30.335076100,21.8,71,64,17.7,2344.18,0,62.0,0,72.22,183,316
2026-07-01 15:51:32.375866000,20.6,71,64,19.1,2343.86,0,62.4,0,72.23,183,316
2026-07-01 15:51:34.413399900,21.5,73,67,18.2,2343.48,0,61.9,0,72.08,183,316
2026-07-01 15:51:36.456093600,24.8,72,65,14.5,2343.23,0,61.8,0,72.26,182,316
2026-07-01 15:51:38.523827200,24.1,72,65,13.9,2342.99,0,61.8,0,72.08,182,316
2026-07-01 15:51:40.576247500,26.7,73,65,16.3,2342.76,0,61.7,0,71.81,181,316
2026-07-01 15:51:42.624009500,25.2,68,63,19.2,2342.39,0,62.1,0,72.22,184,317
2026-07-01 15:51:44.668293100,19.4,72,63,16.7,2342.11,0,61.6,0,72.53,183,318
2026-07-01 15:51:46.722456900,26.0,72,65,18.1,2342.02,0,61.6,0,72.32,183,317
2026-07-01 15:51:48.757789200,56.0,70,67,37.0,2341.79,0,62.0,0,72.58,183,317
2026-07-01 15:51:50.800044600,50.1,72,68,26.8,2341.6,0,61.6,0,72.53,182,318
2026-07-01 15:51:52.857229300,47.8,70,70,30.9,2341.34,0,61.6,0,72.6,181,317
2026-07-01 15:51:54.900116300,47.5,84,84,35.8,2341.32,0,61.9,0,72.52,181,317
2026-07-01 15:51:56.935070500,54.3,76,74,30.2,2341.26,0,62.2,0,72.31,181,317
2026-07-01 15:51:58.976472300,50.4,74,75,31.3,2341.09,0,62.4,0,72.59,181,317
2026-07-01 15:52:01.020559300,53.6,86,78,38.3,2341.05,0,62.6,0,72.33,180,317
2026-07-01 15:52:03.086199000,95.4,86,78,47.1,2341.37,0,62.3,0,72.57,180,317
2026-07-01 15:52:05.153866100,95.4,97,96,61.3,2341.65,0,62.8,0,72.39,178,317
2026-07-01 15:52:07.263134400,100.0,96,97,59.0,2341.91,0,62.8,0,72.41,181,317
2026-07-01 15:52:09.326415000,100.0,96,96,59.0,2342.16,0,63.2,0,72.31,181,319
2026-07-01 15:52:11.410757600,100.0,97,97,57.5,2342.42,0,63.6,0,72.46,176,319
2026-07-01 15:52:13.493174400,100.0,97,97,58.0,2342.68,0,64.0,0,72.33,175,317
2026-07-01 15:52:15.575480400,100.0,96,97,57.6,2342.92,0,64.4,0,72.29,175,317
2026-07-01 15:52:17.646637800,100.0,97,96,57.6,2343.15,0,64.4,0,72.03,175,319
2026-07-01 15:52:19.732736100,100.0,97,96,57.0,2343.39,0,64.6,0,72.2,175,316
