timestamp,cpuUsage,cpuTemperature,ramUsage,networkConnections,processCount,cpuPackagePower,cpuAverageClock
2026-07-01 04:04:05.638308200,74.3,95.4,73.36,169,271,41.7,3571
2026-07-01 04:04:08.668646100,73.3,95.4,73.32,168,271,41.9,3624
2026-07-01 04:04:11.692096900,75.2,95.3,73.43,168,271,42.0,3674
2026-07-01 04:04:14.723471000,71.5,95.3,73.33,170,271,41.0,3687
2026-07-01 04:04:17.751565100,90.9,95.3,73.37,172,271,41.2,3799
2026-07-01 04:04:20.782629400,71.4,95.3,73.35,174,271,42.4,3706
2026-07-01 04:04:23.811493100,17.5,90.5,73.36,175,271,23.4,4130
2026-07-01 04:04:26.835930900,43.9,86.1,73.45,169,271,29.9,4358
2026-07-01 04:04:29.870692700,14.7,81.6,73.37,169,271,20.8,3498
2026-07-01 04:04:32.922018600,12.5,81.5,73.35,169,271,20.1,4003
2026-07-01 04:04:35.944752400,73.1,93.0,73.36,169,271,40.6,3646
2026-07-01 04:04:38.990867500,61.9,95.0,73.4,170,271,41.8,3818
2026-07-01 04:04:42.022524100,65.1,95.3,73.44,172,271,43.6,3942
2026-07-01 04:04:45.053301700,79.1,95.3,73.46,172,271,44.1,4017
2026-07-01 04:04:48.085247100,71.5,95.3,73.38,168,271,43.2,3912
2026-07-01 04:04:51.118096300,62.3,95.3,73.37,168,271,43.7,3992
2026-07-01 04:04:54.148276200,5.3,80.3,73.39,168,271,10.9,3527
2026-07-01 04:04:57.171105200,24.4,76.6,73.45,167,271,16.9,3932
2026-07-01 04:05:00.205821100,60.1,90.9,73.4,167,271,39.9,3721
2026-07-01 04:05:03.231328100,52.8,94.6,73.42,167,271,43.0,3797
2026-07-01 04:05:06.255578000,54.7,95.0,73.4,168,271,42.9,4002
2026-07-01 04:05:09.282617600,51.7,95.3,73.38,168,271,42.6,4167
2026-07-01 04:05:12.306850600,53.1,94.9,73.42,172,271,38.8,3692
2026-07-01 04:05:15.331964100,32.7,93.8,73.29,170,271,35.5,4217
2026-07-01 04:05:18.357939100,35.6,93.9,73.38,172,271,39.4,4186
2026-07-01 04:05:21.383862100,33.3,94.4,73.33,168,271,38.2,4189
2026-07-01 04:05:24.422010500,34.4,94.5,73.42,168,271,38.7,3699
2026-07-01 04:05:27.448228200,85.8,95.1,73.43,168,271,43.7,3668
2026-07-01 04:05:30.483036600,82.5,95.3,73.39,168,271,44.0,3718
2026-07-01 04:05:33.516475400,93.1,95.3,73.39,170,271,43.6,3552
2026-07-01 04:05:36.563891500,84.2,95.3,73.43,170,271,43.3,3568
2026-07-01 04:05:39.602837200,84.5,95.1,73.41,172,271,43.7,3765
2026-07-01 04:05:42.634649600,82.5,95.1,73.45,172,271,43.6,3743
2026-07-01 04:05:45.668635700,84.5,95.3,73.36,168,270,43.4,3768
2026-07-01 04:05:48.700005500,81.9,95.1,73.38,170,270,43.3,3693
2026-07-01 04:05:51.728131100,38.3,81.9,73.38,171,270,24.0,3865
2026-07-01 04:05:54.761664100,2.8,74.6,73.29,173,270,8.9,3329
2026-07-01 04:05:57.789054700,37.8,76.4,73.33,171,270,25.1,3886
2026-07-01 04:06:00.824556700,2.1,71.1,73.32,171,270,7.4,3350
2026-07-01 04:06:03.853066100,6.3,71.6,73.36,169,270,10.9,3416
2026-07-01 04:06:06.890495500,97.4,90.6,73.4,171,270,48.8,3787
2026-07-01 04:06:09.954477100,5.8,85.8,73.31,171,270,8.9,3368
2026-07-01 04:06:12.990458400,8.1,75.3,73.27,173,270,11.8,3480
2026-07-01 04:06:16.015744600,2.8,73.4,73.36,173,270,8.9,3794
2026-07-01 04:06:19.039772400,5.0,69.4,73.3,168,270,11.1,3260
2026-07-01 04:06:22.062100300,22.6,75.9,73.34,168,270,23.7,3632
2026-07-01 04:06:25.091225800,25.7,82.1,73.27,170,270,27.5,4226
2026-07-01 04:06:28.117750800,26.9,86.4,73.33,172,270,30.6,3169
2026-07-01 04:06:31.142279200,24.4,84.3,73.31,172,270,28.2,4026
2026-07-01 04:06:34.168073400,21.8,86.6,73.41,174,270,28.2,4149
2026-07-01 04:06:37.198223300,59.2,89.4,73.41,171,270,40.9,3378
2026-07-01 04:06:40.231831400,22.7,88.4,73.34,171,270,29.5,3169
2026-07-01 04:06:43.256863200,6.3,80.4,73.35,172,270,11.6,3843
2026-07-01 04:06:46.282007700,37.4,77.0,73.41,169,270,23.9,3164
2026-07-01 04:06:49.317465000,4.7,70.4,73.36,172,270,11.0,3290
2026-07-01 04:06:52.351574200,2.1,69.5,73.34,172,270,7.8,3358
2026-07-01 04:06:55.380174900,4.7,72.4,73.4,172,270,11.1,3529
2026-07-01 04:06:58.406263600,1.8,68.3,73.38,175,270,8.7,3526
2026-07-01 04:07:01.441829400,12.9,72.9,73.33,171,270,18.1,4011
2026-07-01 04:07:04.531714400,100.0,93.4,73.3,171,270,50.2,3790
2026-07-01 04:07:07.600912300,100.0,94.6,73.4,170,270,48.9,3765
2026-07-01 04:07:10.678404900,5.2,83.1,73.35,168,270,10.8,3823
2026-07-01 04:07:13.710204400,2.5,73.6,73.4,168,270,7.9,3368
2026-07-01 04:07:16.734565500,38.6,74.6,73.29,166,270,25.0,3509
2026-07-01 04:07:19.769269000,1.7000000000000002,68.9,73.32,167,270,7.5,3722
2026-07-01 04:07:22.801453500,5.1,69.9,73.31,167,270,11.4,3666
2026-07-01 04:07:25.825298900,2.2,70.6,73.4,168,270,8.0,3722
2026-07-01 04:07:28.850338000,39.3,73.1,73.37,167,270,25.0,3696
2026-07-01 04:07:31.886589200,2.5,68.1,73.36,169,270,9.3,3739
2026-07-01 04:07:34.912857300,4.7,70.1,73.39,169,270,11.2,3849
2026-07-01 04:07:37.960640700,26.0,73.9,73.38,171,270,24.0,3852
2026-07-01 04:07:41.122882000,100.0,94.3,73.38,167,270,49.7,3780
2026-07-01 04:07:44.205951700,100.0,94.9,73.33,171,271,49.1,3774
2026-07-01 04:07:47.277053300,60.1,91.5,73.63,171,272,35.8,3533
2026-07-01 04:07:50.306274800,38.3,79.9,73.48,173,270,25.0,3536
2026-07-01 04:07:53.333178400,2.8,72.5,73.35,169,270,7.7,3933
2026-07-01 04:07:56.358225300,4.9,71.3,73.32,165,270,11.2,4063
2026-07-01 04:07:59.387014600,2.6,72.4,73.42,167,270,8.5,3551
2026-07-01 04:08:02.414480800,39.3,75.1,73.41,166,270,26.4,3525
2026-07-01 04:08:05.446537200,6.5,74.1,73.28,166,270,14.5,3463
2026-07-01 04:08:08.473257700,5.5,74.4,73.29,166,270,11.0,3371
2026-07-01 04:08:11.497146700,1.5,70.5,73.34,168,270,7.7,3556
2026-07-01 04:08:14.521597200,31.6,81.0,73.4,169,270,28.6,3856
2026-07-01 04:08:17.576368300,100.0,92.4,73.31,166,270,50.2,3790
2026-07-01 04:08:20.669476000,100.0,94.8,73.35,166,270,48.0,3771
2026-07-01 04:08:23.767776100,100.0,95.0,73.35,166,270,46.6,3715
2026-07-01 04:08:26.838326900,100.0,95.0,73.35,164,270,46.5,3730
2026-07-01 04:08:29.940591300,100.0,95.0,73.36,165,270,45.6,3696
2026-07-01 04:08:32.988437700,100.0,95.0,73.31,167,270,44.9,3709
2026-07-01 04:08:36.093304300,89.4,93.5,73.38,169,269,40.0,3834
2026-07-01 04:08:39.124343100,24.9,79.8,73.47,168,269,19.6,4054
2026-07-01 04:08:42.149361000,7.9,78.3,73.47,166,269,17.4,3060
2026-07-01 04:08:45.174486000,5.3,76.8,73.46,168,269,10.8,3655
2026-07-01 04:08:48.199001600,2.9,70.0,73.4,168,269,7.5,3536
2026-07-01 04:08:51.226196800,5.8,74.0,73.5,164,269,11.6,3269
2026-07-01 04:08:54.252100100,2.6,69.0,73.43,164,269,7.4,3358
2026-07-01 04:08:57.276914400,28.9,77.1,73.38,162,269,22.1,3812
2026-07-01 04:09:00.335648600,100.0,94.3,73.3,165,269,47.6,3746
2026-07-01 04:09:03.418235200,46.8,87.5,73.44,163,269,27.2,4076
2026-07-01 04:09:06.443750500,29.8,78.9,73.46,164,269,21.2,4072
2026-07-01 04:09:09.469817800,2.2,73.0,73.39,166,269,8.0,3470
2026-07-01 04:09:12.497574700,13.6,78.4,73.56,164,271,20.7,3563
2026-07-01 04:09:15.526769700,34.1,76.9,73.4,164,269,23.0,3809
2026-07-01 04:09:18.626029700,100.0,91.9,73.47,166,269,48.1,3752
2026-07-01 04:09:21.680704800,100.0,94.9,73.43,166,269,46.2,3727
2026-07-01 04:09:24.823589600,100.0,95.0,73.44,169,269,45.5,3702
2026-07-01 04:09:27.849505900,36.0,80.9,73.5,168,269,22.6,3998
2026-07-01 04:09:30.882489800,5.5,73.6,73.43,164,269,12.4,3262
2026-07-01 04:09:33.910736400,36.0,76.1,73.41,164,269,23.5,3333
2026-07-01 04:09:36.937486400,5.3,70.9,73.37,164,269,11.0,3773
2026-07-01 04:09:39.960950800,5.5,70.4,73.38,165,269,12.0,3312
2026-07-01 04:09:42.988760800,38.7,79.0,73.66,167,271,25.1,3536
2026-07-01 04:09:46.013309300,4.8,70.6,73.42,167,269,11.4,3529
2026-07-01 04:09:49.037166200,1.4,69.9,73.44,167,269,7.2,3181
2026-07-01 04:09:52.062957300,4.9,68.5,73.4,163,269,11.1,3624
2026-07-01 04:09:55.087277400,2.4,69.9,73.44,163,269,7.6,3556
2026-07-01 04:09:58.114018900,43.3,75.3,73.36,164,269,30.3,3957
2026-07-01 04:10:01.138651100,12.3,74.9,73.43,164,269,18.6,3366
2026-07-01 04:10:04.162645800,34.0,79.6,73.48,164,269,27.7,3565
2026-07-01 04:10:07.193377100,12.0,77.3,73.45,163,269,19.3,3646
2026-07-01 04:10:10.219434500,14.9,79.4,73.47,169,269,21.4,3245
2026-07-01 04:10:13.243974200,14.3,80.5,73.47,171,269,20.6,3238
2026-07-01 04:10:16.268887700,47.1,81.6,73.38,171,269,33.6,3120
2026-07-01 04:10:19.302367700,14.0,78.1,73.38,168,269,18.9,3980
2026-07-01 04:10:22.327831300,17.0,79.5,73.47,166,269,21.2,3808
2026-07-01 04:10:25.354761400,12.6,75.6,73.44,170,269,17.7,3373
2026-07-01 04:10:28.378576500,15.6,78.8,73.48,172,269,22.1,3768
2026-07-01 04:10:31.402952100,22.0,79.9,73.36,172,269,24.5,4257
2026-07-01 04:10:34.432305700,25.8,84.8,73.43,170,269,28.8,3670
2026-07-01 04:10:37.459299100,22.1,83.9,73.37,165,269,26.7,3524
2026-07-01 04:10:40.483827200,26.7,86.9,73.4,166,269,30.1,3278
2026-07-01 04:10:43.506875400,21.4,87.9,73.39,166,269,29.1,3058
2026-07-01 04:10:46.532016400,24.3,87.8,73.42,166,269,30.6,3381
2026-07-01 04:10:49.558035900,22.0,86.8,73.4,173,269,29.4,4245
2026-07-01 04:10:52.591214300,27.9,88.9,73.41,173,269,33.3,4261
2026-07-01 04:10:55.615149000,23.3,88.1,73.32,167,269,29.0,3238
2026-07-01 04:10:58.639978100,25.1,89.9,73.39,168,269,30.8,3583
2026-07-01 04:11:01.664037900,63.4,90.6,73.43,168,269,40.1,3829
2026-07-01 04:11:04.696733800,35.1,89.9,73.39,168,269,34.0,4061
2026-07-01 04:11:07.737745100,38.5,91.1,73.37,166,269,33.7,3507
2026-07-01 04:11:10.764179100,44.3,91.0,73.31,168,269,35.2,3553
2026-07-01 04:11:13.794867100,72.5,93.5,73.42,168,269,41.8,3818
2026-07-01 04:11:16.832628900,45.1,93.4,73.4,168,269,38.5,3937
2026-07-01 04:11:19.855251500,41.3,93.1,73.31,170,269,37.0,4267
2026-07-01 04:11:22.879652600,44.6,94.9,73.38,170,269,41.3,3852
2026-07-01 04:11:25.907998600,47.8,93.9,73.36,172,269,36.3,3843
2026-07-01 04:11:28.967761800,66.1,94.6,73.47,168,269,42.8,3768
2026-07-01 04:11:31.998134800,63.1,95.3,73.37,168,269,42.8,3737
2026-07-01 04:11:35.033760900,88.2,95.3,73.45,169,269,43.4,3992
2026-07-01 04:11:38.092490400,74.6,95.3,73.32,171,269,41.0,3880
2026-07-01 04:11:41.126242800,84.2,95.3,73.38,171,269,40.6,3677
2026-07-01 04:11:44.163116800,92.5,95.3,73.37,173,269,41.2,3793
2026-07-01 04:11:47.202717100,99.3,95.1,73.39,167,269,40.9,3568
2026-07-01 04:11:50.278035200,100.0,95.1,73.38,168,269,40.2,3559
2026-07-01 04:11:53.395551100,100.0,95.0,73.43,166,269,40.0,3549
2026-07-01 04:11:56.478972100,100.0,95.0,73.44,170,269,40.7,3577
2026-07-01 04:11:59.554839200,100.0,95.0,73.32,169,269,40.6,3574
2026-07-01 04:12:02.617234900,100.0,95.0,73.35,165,269,40.2,3577
2026-07-01 04:12:05.693309000,100.0,95.0,73.39,165,269,40.2,3590
2026-07-01 04:12:08.776191600,100.0,95.0,73.34,164,269,41.0,3587
2026-07-01 04:12:11.876413300,100.0,95.1,73.37,164,269,41.1,3599
2026-07-01 04:12:14.954761600,100.0,95.0,73.25,164,271,40.8,3584
2026-07-01 04:12:18.061973600,100.0,95.1,73.41,164,271,40.8,3609
2026-07-01 04:12:21.130260500,100.0,95.1,73.39,169,271,41.8,3606
2026-07-01 04:12:24.233057000,100.0,95.1,73.45,169,271,42.0,3615
2026-07-01 04:12:27.373191300,100.0,95.0,73.34,164,271,41.5,3612
2026-07-01 04:12:30.457891400,100.0,95.0,73.39,163,271,41.7,3580
2026-07-01 04:12:33.528786700,100.0,95.0,73.41,163,271,41.9,3624
2026-07-01 04:12:36.636915700,100.0,95.1,73.47,165,271,42.3,3615
2026-07-01 04:12:39.680495300,97.7,95.1,73.42,170,269,42.0,3643
2026-07-01 04:12:42.728393200,99.5,95.1,73.5,168,271,42.2,3621
2026-07-01 04:12:45.764807600,92.2,95.1,73.51,166,269,42.2,3643
2026-07-01 04:12:48.806041500,90.9,95.1,73.42,166,269,42.8,3662
2026-07-01 04:12:51.844975200,92.0,95.1,73.37,163,269,42.7,3593
2026-07-01 04:12:54.876400000,94.6,95.1,73.43,166,269,42.5,3656
2026-07-01 04:12:57.919123800,98.6,95.1,73.4,163,269,41.7,3630
2026-07-01 04:13:00.957913500,94.4,95.1,73.45,162,269,42.6,3687
2026-07-01 04:13:04.001545000,100.0,95.1,73.43,162,269,41.8,3624
2026-07-01 04:13:07.032098000,82.5,95.3,73.37,162,269,41.4,3793
2026-07-01 04:13:10.064515900,94.4,95.3,73.46,161,269,42.2,3634
2026-07-01 04:13:13.095829300,96.2,95.3,73.67,161,271,40.4,3668
2026-07-01 04:13:16.128413200,84.6,95.3,73.43,163,269,42.0,3643
2026-07-01 04:13:19.169707200,85.6,95.1,73.39,163,269,42.9,3880
2026-07-01 04:13:22.214271600,95.6,95.3,73.42,167,269,41.7,3846
2026-07-01 04:13:25.247132000,78.3,95.4,73.38,163,269,40.6,3793
2026-07-01 04:13:28.294995600,89.3,95.4,73.49,164,269,42.0,3612
2026-07-01 04:13:31.329646200,75.3,95.3,73.37,165,269,43.3,3571
2026-07-01 04:13:34.380001900,73.1,95.3,73.37,165,270,41.8,3899
2026-07-01 04:13:37.416201700,79.1,95.3,73.5,160,270,41.1,3643
2026-07-01 04:13:40.446555400,85.1,95.3,73.56,161,276,42.0,3634
2026-07-01 04:13:43.481365600,84.0,95.3,73.5,161,274,42.2,3621
2026-07-01 04:13:46.533655900,80.0,95.3,73.57,163,274,43.7,3943
2026-07-01 04:13:49.562481200,67.8,95.4,73.5,162,274,41.3,4189
2026-07-01 04:13:52.590365900,77.1,95.5,73.51,162,274,42.8,3826
2026-07-01 04:13:55.624796400,60.7,95.4,73.43,162,270,41.6,3637
2026-07-01 04:13:58.651836500,65.2,95.3,73.46,161,270,42.2,3859
2026-07-01 04:14:01.683759400,61.4,95.3,73.51,162,270,41.8,3906
2026-07-01 04:14:04.713054400,64.7,95.3,73.46,162,270,41.1,3871
2026-07-01 04:14:07.743032700,61.7,95.3,73.49,162,270,41.7,3940
2026-07-01 04:14:10.772433200,66.1,95.3,73.47,162,270,41.4,3893
2026-07-01 04:14:13.805947400,54.0,95.0,73.37,162,270,38.7,3214
2026-07-01 04:14:16.837372700,55.2,95.1,73.41,164,270,39.0,3641
2026-07-01 04:14:19.868997200,52.3,95.3,73.48,165,270,41.0,3743
2026-07-01 04:14:22.892996000,81.9,95.4,73.41,167,270,41.7,3668
2026-07-01 04:14:25.920653700,51.1,95.4,73.37,165,270,41.3,3993
2026-07-01 04:14:28.944060200,47.0,93.1,73.41,167,270,35.9,3943
2026-07-01 04:14:31.972388000,71.6,93.5,73.37,167,270,39.4,4258
2026-07-01 04:14:35.003169900,47.7,93.8,73.42,169,270,36.7,3744
2026-07-01 04:14:38.031040500,57.6,93.9,73.42,167,270,37.1,3937
2026-07-01 04:14:41.059464400,45.1,94.3,73.47,163,270,39.1,4230
2026-07-01 04:14:44.092124500,43.7,95.0,73.42,164,270,40.2,3999
2026-07-01 04:14:47.124411200,71.0,95.3,73.48,163,270,43.4,3943
2026-07-01 04:14:50.159179900,42.4,95.5,73.47,164,270,41.6,3993
2026-07-01 04:14:53.197172400,34.7,92.0,73.42,164,270,32.7,3312
2026-07-01 04:14:56.222578500,32.7,91.0,73.39,164,270,31.4,3023
2026-07-01 04:14:59.245329000,35.5,92.4,73.42,165,270,34.3,3775
2026-07-01 04:15:02.275087500,32.8,91.5,73.37,165,270,33.0,3598
2026-07-01 04:15:05.299247900,34.3,92.9,73.43,165,270,37.5,3930
2026-07-01 04:15:08.322072800,33.3,93.5,73.37,166,270,36.0,4198
2026-07-01 04:15:11.348570800,36.5,92.8,73.44,168,270,35.0,4217
2026-07-01 04:15:14.373605700,47.6,92.3,73.39,168,270,35.7,3877
2026-07-01 04:15:17.397621600,25.0,90.1,73.4,168,270,31.5,3934
2026-07-01 04:15:20.423215900,21.6,89.8,73.46,168,270,29.4,3292
2026-07-01 04:15:23.445768900,16.7,80.3,73.41,170,270,20.5,4292
2026-07-01 04:15:26.469475500,11.7,80.6,73.42,174,270,19.3,4185
2026-07-01 04:15:29.493748700,15.3,81.4,73.42,175,270,22.3,4113
2026-07-01 04:15:32.519413900,36.3,82.4,73.53,167,270,25.8,3536
2026-07-01 04:15:35.545809800,4.7,72.3,73.43,167,270,11.2,4079
2026-07-01 04:15:38.571618900,3.1,72.4,73.44,166,270,8.1,3565
2026-07-01 04:15:41.598289700,5.6,68.8,73.38,168,270,11.1,3702
2026-07-01 04:15:44.625098100,2.0,71.8,73.44,168,270,8.3,3172
2026-07-01 04:15:47.649455900,37.6,73.3,73.44,168,270,25.7,3206
2026-07-01 04:15:50.676318800,2.0,67.5,73.38,167,270,7.4,3373
2026-07-01 04:15:53.700168700,5.4,71.5,73.49,169,270,12.1,3941
2026-07-01 04:15:56.723673200,16.1,72.6,73.38,171,270,23.1,3777
2026-07-01 04:15:59.749810700,37.8,76.6,73.45,170,270,29.8,4142
2026-07-01 04:16:02.783509900,12.5,77.6,73.43,170,270,19.1,3164
2026-07-01 04:16:05.808443300,52.2,84.3,73.38,168,270,40.8,4104
2026-07-01 04:16:08.839712500,33.7,89.5,73.45,167,270,30.4,4023
2026-07-01 04:16:11.863852600,63.7,90.3,73.45,169,270,42.7,4220
2026-07-01 04:16:14.888333900,32.8,92.0,73.42,173,270,33.7,4161
2026-07-01 04:16:17.913636100,32.6,92.6,73.41,173,270,37.0,4005
2026-07-01 04:16:20.936988200,36.1,93.0,73.44,177,270,38.8,4041
2026-07-01 04:16:23.961020300,32.5,93.6,73.54,179,270,39.6,3993
2026-07-01 04:16:26.987508400,63.7,94.1,73.44,171,270,42.4,3982
2026-07-01 04:16:30.011107800,71.5,95.0,73.5,170,270,41.9,3737
2026-07-01 04:16:33.063187600,88.5,95.3,73.45,170,270,43.7,3768
2026-07-01 04:16:36.097333400,52.1,93.1,73.42,170,270,36.8,3777
2026-07-01 04:16:39.160142500,71.8,94.6,73.54,170,270,43.8,3787
2026-07-01 04:16:42.194455700,67.3,95.4,73.46,169,270,42.3,3680
2026-07-01 04:16:45.233420300,55.8,95.4,73.47,169,270,41.9,3918
2026-07-01 04:16:48.266268700,78.9,95.3,73.44,171,270,43.3,3880
2026-07-01 04:16:51.302744800,66.2,95.4,73.46,170,270,42.1,3787
2026-07-01 04:16:54.334896400,94.0,95.3,73.42,170,270,41.7,3584
2026-07-01 04:16:57.403955200,94.6,95.1,73.48,168,270,41.7,3674
2026-07-01 04:17:00.436946100,95.6,95.1,73.46,167,270,41.1,3637
2026-07-01 04:17:03.500599000,91.1,95.1,73.47,167,270,41.7,3740
2026-07-01 04:17:06.531976700,95.3,95.1,73.43,167,270,41.6,3693
2026-07-01 04:17:09.568674500,96.0,95.1,73.55,166,270,40.4,3476
2026-07-01 04:17:12.606313600,92.0,95.1,73.52,167,270,40.9,3574
2026-07-01 04:17:15.642957700,93.6,95.1,73.6,166,270,41.0,3637
2026-07-01 04:17:18.705600900,76.3,95.3,73.5,167,270,40.7,3759
2026-07-01 04:17:21.731442100,79.6,95.3,73.48,172,270,40.2,3743
2026-07-01 04:17:24.759142100,25.9,89.4,73.48,172,270,25.4,3384
2026-07-01 04:17:27.783823200,22.1,89.0,73.58,172,270,25.5,3578
2026-07-01 04:17:30.809914400,25.4,88.6,73.45,168,270,27.8,3593
2026-07-01 04:17:33.835710400,23.3,89.8,73.46,168,270,29.8,3886
2026-07-01 04:17:36.860920700,26.2,91.4,73.49,166,270,30.9,4242
2026-07-01 04:17:39.885414100,21.1,91.0,73.47,166,270,29.3,3912
2026-07-01 04:17:42.960507700,78.8,94.0,73.56,166,270,40.3,3662
2026-07-01 04:17:46.030105100,100.0,95.0,73.54,166,271,43.4,3652
2026-07-01 04:17:49.105752200,100.0,95.0,73.54,167,272,44.1,3662
2026-07-01 04:17:52.182747500,100.0,95.0,73.46,168,272,44.0,3652
2026-07-01 04:17:55.281574800,100.0,95.1,73.55,166,272,43.7,3643
2026-07-01 04:17:58.358545800,100.0,95.0,73.52,166,272,42.9,3640
2026-07-01 04:18:01.461173200,100.0,95.0,73.46,166,272,42.7,3637
2026-07-01 04:18:04.547676100,80.9,95.3,73.61,165,270,42.5,3768
2026-07-01 04:18:07.581706600,52.2,95.3,73.55,165,270,39.9,4033
2026-07-01 04:18:10.629207800,56.0,95.4,73.55,165,270,41.7,4030
2026-07-01 04:18:13.652703600,53.0,95.4,73.54,165,270,43.6,3874
2026-07-01 04:18:16.677859800,57.2,95.4,73.46,165,270,40.3,3843
2026-07-01 04:18:19.714284000,52.1,95.4,73.6,163,271,41.1,3837
2026-07-01 04:18:22.738679900,60.9,95.4,73.95,166,271,41.7,3893
2026-07-01 04:18:25.769659700,30.7,91.4,73.37,168,271,26.8,3164
2026-07-01 04:18:28.794936900,6.1,79.4,73.49,170,271,11.3,3678
2026-07-01 04:18:31.818912000,2.4,72.0,73.43,171,271,7.6,3345
2026-07-01 04:18:34.857384200,5.5,75.5,73.51,165,271,11.7,3617
2026-07-01 04:18:37.880895400,5.0,74.0,73.45,165,271,12.9,3516
2026-07-01 04:18:40.903386500,11.9,81.0,73.42,166,271,19.6,3951
2026-07-01 04:18:43.929021400,34.7,79.4,73.41,166,271,22.8,4139
2026-07-01 04:18:46.963430900,4.9,75.8,73.48,164,271,11.3,3858
2026-07-01 04:18:49.999149700,2.2,71.3,73.54,164,271,8.0,3591
2026-07-01 04:18:53.025731600,35.8,73.4,73.54,165,271,24.7,4130
2026-07-01 04:18:56.101232500,91.3,92.4,73.58,165,271,49.8,3799
2026-07-01 04:18:59.185085600,94.1,94.8,73.54,165,271,50.3,4005
2026-07-01 04:19:02.226383000,91.9,95.1,73.5,167,271,47.9,3884
2026-07-01 04:19:05.258307200,98.9,95.1,73.56,167,271,47.3,3627
2026-07-01 04:19:08.292132100,96.8,95.1,73.44,165,271,46.1,3718
2026-07-01 04:19:11.415182800,91.6,95.1,73.49,165,271,45.2,3884
2026-07-01 04:19:14.458181600,94.3,95.1,73.49,167,271,44.7,3718
2026-07-01 04:19:17.499719200,90.7,95.1,73.5,169,271,44.0,3793
2026-07-01 04:19:20.542696800,71.1,94.0,73.47,169,271,38.7,3706
2026-07-01 04:19:23.572390000,82.5,94.1,73.38,167,271,41.4,3668
2026-07-01 04:19:26.598367700,54.9,94.6,73.42,169,271,38.8,3612
2026-07-01 04:19:29.622401100,23.0,91.8,73.49,167,271,27.5,3190
2026-07-01 04:19:32.648694700,78.4,92.5,73.42,166,271,40.0,3381
2026-07-01 04:19:35.738188300,8.1,87.0,73.47,166,271,16.0,3811
2026-07-01 04:19:38.762464600,2.8,79.0,73.49,166,271,7.9,3119
2026-07-01 04:19:41.785677400,40.6,81.3,73.38,166,271,26.2,4017
2026-07-01 04:19:44.812317000,2.2,72.1,73.49,164,271,7.4,3821
2026-07-01 04:19:47.838050600,5.4,75.1,73.43,164,271,11.7,3453
2026-07-01 04:19:50.861916000,4.0,73.9,73.47,164,271,8.0,3539
2026-07-01 04:19:53.890406300,39.8,76.3,73.42,164,271,26.4,3340
2026-07-01 04:19:56.913815100,1.8,69.1,73.45,164,271,7.2,3342
2026-07-01 04:19:59.944652100,5.7,71.1,73.45,163,271,12.3,3444
2026-07-01 04:20:02.969056300,33.4,74.8,73.42,165,271,23.2,3411
2026-07-01 04:20:05.996419500,5.1,70.5,73.46,165,271,11.6,3426
2026-07-01 04:20:09.020034900,2.6,70.5,73.44,165,271,7.9,3238
2026-07-01 04:20:12.046515600,4.9,68.8,73.38,167,271,11.7,3485
2026-07-01 04:20:15.071308100,4.7,71.0,73.44,169,271,10.9,4270
2026-07-01 04:20:18.097465400,38.4,75.5,73.54,171,271,26.1,3193
2026-07-01 04:20:21.124666200,7.0,67.6,73.47,175,271,8.2,3387
2026-07-01 04:20:24.149610000,8.8,72.5,73.45,167,271,12.2,3412
2026-07-01 04:20:27.234871200,100.0,90.4,73.39,167,271,50.9,3818
2026-07-01 04:20:30.324679700,100.0,94.9,73.48,165,271,49.5,3765
2026-07-01 04:20:33.394718800,100.0,95.0,73.52,169,271,48.0,3756
2026-07-01 04:20:36.493652600,2.0,81.9,73.47,165,271,7.7,3388
2026-07-01 04:20:39.519273300,5.1,76.4,73.41,165,271,11.7,3628
2026-07-01 04:20:42.545020600,1.8,69.1,73.35,164,271,7.4,3527
2026-07-01 04:20:45.571175900,7.4,73.8,73.65,164,273,14.9,3924
2026-07-01 04:20:48.596534000,32.5,74.8,73.48,164,271,22.4,3178
2026-07-01 04:20:51.628871000,100.0,93.3,73.5,167,271,49.1,3790
2026-07-01 04:20:54.711187000,5.4,80.0,73.45,167,271,11.4,4194
2026-07-01 04:20:57.735236800,1.6,73.9,73.48,165,271,8.4,4417
2026-07-01 04:21:00.761575500,6.6,71.1,73.4,166,271,12.1,3260
2026-07-01 04:21:03.791552700,91.4,88.6,73.45,171,271,48.1,3784
2026-07-01 04:21:06.887463000,100.0,94.8,73.43,169,271,47.5,3771
2026-07-01 04:21:09.937932700,25.8,89.0,73.57,168,271,17.8,3484
2026-07-01 04:21:12.961809300,38.7,80.6,73.58,163,271,26.0,3146
2026-07-01 04:21:15.987082800,9.2,76.8,73.7,163,273,16.3,3301
2026-07-01 04:21:19.013504000,5.5,75.5,73.59,163,271,11.6,3448
2026-07-01 04:21:22.037502500,2.0,68.8,73.57,163,271,7.3,4295
2026-07-01 04:21:25.091101900,100.0,92.6,73.65,163,271,48.6,3696
2026-07-01 04:21:28.215552200,100.0,94.8,73.5,163,271,47.1,3727
2026-07-01 04:21:31.309619300,100.0,95.0,73.61,165,271,46.7,3718
2026-07-01 04:21:34.389077500,100.0,95.0,73.56,167,271,45.7,3687
2026-07-01 04:21:37.477830300,100.0,95.0,73.55,167,271,44.8,3687
2026-07-01 04:21:40.558019500,100.0,95.0,73.48,163,271,44.2,3662
